label	query	answer
1	Как получить бумажные экземпляры дипломов по прошедшему обучению	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Как можно получить документ по факту окончания курса	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Не получил диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Мне оригинал сертификата пришлют	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Вопросо о документе по результатам обучения	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Как получить бумажные дипломы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Оригинал документа о прохождении курса я получу по почте	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Можно мне получить документы по всем пройденным курсам	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Завершил обучение по нескольким программам, когда могу ожидать документы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Когда я смогу получить диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Оригиналы документов по окончанию обучения где можно получить	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Будут ли доставлены оригиналы документов подтверждающих обучение	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Каким способом происходит отправка документов об окончании учебы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Как мне получить документ об окончании курса	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Вопрос по доставке документа о прошедшем обучении	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Закончила обучение. Когда ждать оригиналы дипломов	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Документы о прохождении курсов когда получу	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Прошла обучение на Вашей платформе, как я могу получить оригиналы документов	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Всё прошла, все документы загрузила, а диплома так и нет	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Я прошла обучение, когда будут высланы оригиналы на адрес	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Как узнать трек номер для отслеживания доставки оригинала диплома	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Обучение прошел, мои дальнейшие действия чтобы получить диплом и удостоверение	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Закончил обучение, но диплом до сих пор не выслали	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Закончила обучение, где смотреть трек отслеживания	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Прошел обучение, как получить оформленный документ	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Я не получил удостоверение о завершенных курсах	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	У меня закончилось обучение, выслали ли вы диплом и документы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Не получил диплом после обучения	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Не могу найти информацию по отправленному почтой дипломе	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Когда вышлют по почте диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Где мой диплом?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Диплома до сих пор нет	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Диплом будет отправлени или нет	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Окончила курс. Мои дальнейшие действия?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Когда я получу свои сертификаты и диплом?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Диплом до сих пор не пришел	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Прошу разъяснить, где находится мой диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Почему еще не прислали документы по пройденному обучению	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	После окончания курса вы разве не должны прислать какие нибудь документы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Как можно получить сертификат, когда прошел тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Итоговый тест сдала, подскажите, мои дальнейшие действия, нужно получить документы об обучении	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Я уже все прошла, можно ли мне как то уже получить свои документы по обучению?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Прошла курс, как документы получить	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Когда будут отправлены документы, если итоговые тесты сданы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	закончила обучение, когда получу аттестат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Где найти сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	как получить сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	когда придет аттестат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Где мой диплом по окончании курса	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	мне не пришли дипломы, как быть	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	мне не пришел диплом после обучения	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Мне до сих пор не пришли документы (диплом) об обучении	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	мне не пришёл диплом пройдены курсах	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	жду документ об окончании курсов	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	жду документ об окончании обучения	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где можно увидеть и распечатать свои документы об окончании курсов	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	я прошла обучение . подскажите когда и где можно посмотреть диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где находиться папка дипломы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где в личном кабинете возможно посмотреть сертификат (диплом)	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где можно посмотреть пройденные курсы и дипломы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где найти мой диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где можно скачать диплом о моем обучении	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Где и как можно скачать электронный сертификат и диплом после прохождения обучения	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где размещаются диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где можно посмотреть мои дипломы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где мой диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где в личном кабинете я могу найти сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Где найти сертификат после пройденного теста	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где посмотреть пройденные курсы и ссылки на полученные сертификаты	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Я прошла курсы, где и как я могу получить сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	не могу найти сертификат, подскажите, где искать	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Как зайти на станицу в личном кабинете, где распечатать сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Прошел тест, где найти сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	я прошла обучение. где мой сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где скачать диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где посмотреть диплом	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Где скачать сертификат о прохождении курсов	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где мне посмотреть сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где найти в личном кабинете сертификат об учебе	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	прошла обучение, но сертификата не найду. Где он расположен	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где можно увидеть сертификат по результатам прохождения тестов	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где можно найти сертификат обучения за прошлый год	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где я могу найти сертификат участия	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Где можно посмотреть свои сертификаты и курсы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Прошла тест, но не вижу где можно распечатать сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где найти свои сертификаты, которые получены ранее	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	где можно скачать сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
1	Где скачать в личном кабинете сертификат	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=112010
2	Сдала тесты, что делать дальше	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Не прошла тест. Есть еще попытка пройти тест снова	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Программа зависла, мне надо заново проходить тогда итоговый тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Можно еще раз пройти тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Тест сдал с опозданием на один день, ничего сташного	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сколько вопросов в итоговом тесте	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сколько дается времени на тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Почему некоторые тесты не активны	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	На что влияет, если в разделе тест- тест не сдала	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Не дает пройти к уроку, хотя предыдущий тест сдан	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Прошла программы обучения, а на почту сыпятся письма, что надо пройти тесты	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сколько будет попыток на сдачу итогового теста	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сколько неточных ответов допускается для сдачи теста	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Тесты, которые не прошла, их можно как то пересдать	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Можно возвращаться назад к пройденным урокам, без повторного прохождения теста	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Итоговый тест имеет несколько попыток?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сдача тестов будет зачтена если не уложился в указанное время	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Не прошла тест, его можно пройти заново	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	что делать если не успел сдать тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Где пройти тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Итоговый тест сколько раз можно проходить и можно узнать сколько там вопросов	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Тесты закончила что дальше	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сколько попыток на сдачу тестов	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Помогите найти не сданные тесты	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Как открыть тест?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Если не успеть сдавать тесты до сроков, которые указаны, эту тему обучения уже не пройти	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Как пройти заключительный тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Я ответила на все вопросы заключительного теста и компьютер переключился на первый вопрос, что делать	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Могу пройти сразу итоговый заключительный тест без промижуточных	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Итоговый тест сдаётся на время? Сколько попыток? и сколько вопросов?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сколько попыток у тренировочного теста и можно ли его прерывать	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Ограничивается ли время прохождения теста	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сколько есть попыток сдать тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Где посмотреть какие тесты не сданы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Для сдачи итогового теста сколько попыток дается	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Тест сдала, а он все равно весит с надписью успейте сдать тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сдать тест вовремя не успеваю(что будет если не успею)	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Хочу пройти итоговый тест. Там одна попытка? На сколько вопросов надо ответить правильно	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Я сдала итоговый тест. Какой следующий шаг?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сколько по времени идет тест промежуточный и тест итоговый	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	"Сколько попыток возможно провести по ""Тренировке перед итоговым тестом"" и по ""Итоговому тесту"""	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Какой порядок сдачи итогового теста (сколько вопросов, на время? и сколько попыток	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сделала окончательный тест, что дальше?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Курс закончила, тест сдала, он зачтен?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Как быстрей дойти до итогового теста?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Как пройти сразу итоговый тест, мне для галочки нужно	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Пропустила все сроки тестов. Как мне наверстать ?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Если я с первого раза не сдам итоговое тестирование, у меня будет возможность пересдачи	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Могу ли я ещё пройти тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Проходила тесты и не сдала их нельзя пересдавать	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Я рискую отстать от учебного графика. Мне осталось пройти итоговый тест	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Есть ли возможность пересдачи теста после отрицательного результата	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Я прошла тест, теперь я не буду зачислена в список отстающих?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Не успеваю пройти тест, можно сдать тест позже?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Срок сдачи теста заканчивается, будет ли он активен после конечной даты	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Не успела пройти урок, соответственно и тест не сдам во время, можно будет сдать тест позже?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Если я не смогу сдать сегодня тест, то завтра смогу продлить его и сдать его в следующем месяце?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Если я вовремя не прошла темы, то итоговый тест я не смогу пройти	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Прошла тест позже положенной даты, ничего страшного?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Можно ли пройти тесты, которые пропустил	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Что если не сдать тест до указанной даты в курсе	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сроки сдачи теста можно перенести?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Что будет, если не успеть сдать тест в срок?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Сегодня последний день сдачи итогового теста, смогу ли я его пройти завтра	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
2	Не успеваю пройти тест, могу я перенести дату?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=75248
3	Пригласила пройти учебу, но доступ мне закрыт. Что делать?	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Прислали приглашение на почту , зарегистрировалась, но не могу начать обучение	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	"Мне прислали приглашение на учебу, но пишет ""Доступ закрыт. Оформите подписку"". Что делать?"	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Мне назначили обучение. У меня в разделе текущие обучения ничего не отражается	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Приглашение в электронной почте приняла, но курс не появился	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Приглашение на обучение отправляют повторно ,но до меня не доходят	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	На почту пришло приглашение о прохождении курсов, как найти их	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Мне не приходят на электронную почту приглашения на обучение	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Так и не поступило приглашение на курсы от организатора	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Не могу принять приглашение, потому как требует логин и пароль	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	На мою электронную почту было выслано приглашение на обучение, при регистрации этого обучения я не увидела	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Пришло сообщение от начальства на почту о присоединении к обучению	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Мне не приходит приглашение для обучения, которое мне отправляли несколько раз	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Руководитель прислал ссылки, приглашение на сайт зарегистрироваться надо) и приглашение с ссылкой на обучение	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Работодателем отправлено приглашение на обучение, не могу пройти по нему дальше	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Мне назначили обучение, не могу зайти по ссылке которую прислали на эл. Почту	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Руководитель говорит, что мне отправлены приглашения на эл.почту на обучение, но мне ничего не приходит	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Мне приходило на почту приглашение на прохождение обучения, но почту не смогли подтвердить.	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Мне как сотруднику назначили обучение, но я не могу пройти по ссылке	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Не могу пройти по отправленной мне ссылке для обучения, пишет заказать презентацию	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Мне не пришло письмо с приглашением на курсы	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Меня пригласил по ссылке руководитель для прохождения курсов. В личном кабинете курсов нет	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Приглашение на учебу не приходит на эл.почту	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Прислали ссылки на обучение, выхожу на личный кабинет. А дальше-то куда	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
3	Мне назначен курс, но ссылки в письме не было, как я в своем кабинете могу увидеть назначенное обучение	Вот ссылка по вашему вопросу https://id2.action-media.ru/Feedback/108?docId=127373
